vm_id,collection_id,instance_index,cluster,cpu_request,mem_request,avg_cpu,avg_mem,max_cpu,max_mem,priority,priority_band,priority_norm,scheduling_class,collection_type,failed,hard_failed,duration_s,start_time,end_time,n_events,orig_machine_id,assigned_memory,cycles_per_instruction
VM218018,348547152567,1566,6,0.020172119140625,0.0013027191162109,0.0338134765625,0.0186767578125,0.1065673828125,0.019287109375,360,monitoring,0.8,2,0,1,0,300.0,1078200000000,1078500000000,1,205366415240,0.0,0.8754590153694153
VM152569,323371584661,3874,8,0.0081024169921875,0.0035820007324218,0.0067825317382812,0.0010795593261718,0.04559326171875,0.0017051696777343,0,free,0.0,0,0,0,0,300.0,1950000000000,1950300000000,1,296232641134,0.0035820007324218,1.5130221843719482
VM99139,261561495314,691,8,0.0151824951171875,0.0013027191162109,0.01171875,0.0095062255859375,0.150390625,0.0186767578125,360,monitoring,0.8,2,0,0,0,300.0,591000000000,591300000000,1,273553053104,0.0,1.048714280128479
VM178682,4487952978,1176,7,0.1146240234375,0.016143798828125,0.02520751953125,0.01104736328125,0.0670166015625,0.0110626220703125,200,production,0.4444444444444444,3,0,1,1,300.0,2378400000000,2378700000000,1,21458003037,0.016143798828125,1.378187894821167
VM145258,455746879900,1092,2,0.0076141357421875,0.0078125,0.0039215087890625,0.0053253173828125,0.008758544921875,0.0053329467773437,103,best_effort,0.2288888888888889,2,0,1,0,300.0,135900000000,136200000000,1,28550480059,0.0072174072265625,1.698610544204712
VM107025,36195154546,2787,8,0.0037879943847656,0.002105712890625,0.0025749206542968,0.0039138793945312,0.0139923095703125,0.0039138793945312,200,production,0.4444444444444444,3,0,1,1,300.0,1988700000000,1989000000000,1,1885447707,0.0,3.4918112754821777
VM213007,221869627588,559,5,0.01373291015625,0.022552490234375,0.00970458984375,0.0110626220703125,0.06085205078125,0.01129150390625,103,best_effort,0.2288888888888889,0,0,0,0,300.0,706800000000,707100000000,1,16208205676,0.022552490234375,3.14772367477417
VM207077,281737345673,957,7,0.0316162109375,0.0033683776855468,0.029388427734375,0.002593994140625,0.071044921875,0.0033683776855468,101,best_effort,0.22444444444444445,1,1,0,0,300.0,665100000000,665400000000,1,159749754181,0.0033683776855468,
VM87522,105142593258,582,7,0.0088043212890625,0.01593017578125,0.0020332336425781,0.0010890960693359,0.0046615600585937,0.0010910034179687,200,production,0.4444444444444444,2,0,1,1,300.0,1604700000000,1605000000000,1,44766136,0.0032424926757812,2.80362868309021
VM72720,368969043652,1143,6,0.01214599609375,0.0065078735351562,0.0079803466796875,0.0030097961425781,0.02508544921875,0.0037956237792968,118,mid,0.26222222222222225,0,0,0,0,97.0,2354603000000,2354700000000,1,2186882208,0.0065078735351562,
VM75689,286651359015,175,7,0.0014095306396484,0.0053329467773437,0.0004653930664062,0.0007972717285156,0.0008401870727539,0.000868797302246,103,best_effort,0.2288888888888889,1,0,0,0,22.0,1474478000000,1474500000000,1,169926493044,0.0096588134765625,
VM140590,454532988687,409,2,0.017913818359375,0.0013027191162109,0.0126495361328125,0.0057754516601562,0.0802001953125,0.0109405517578125,360,monitoring,0.8,2,0,1,0,300.0,33300000000,33600000000,1,16522502192,0.0,1.0300297737121582
VM197103,819601137661,52,4,0.016204833984375,0.0028572082519531,0.0001916885375976,0.0012397766113281,0.0109100341796875,0.0012702941894531,200,production,0.4444444444444444,3,1,0,0,300.0,2219100000000,2219400000000,1,225294578776,0.0028572082519531,
VM208672,234110008128,15486,5,0.0056686401367187,0.0015621185302734,0.0086517333984375,0.0018959045410156,0.03558349609375,0.0020751953125,117,mid,0.26,1,0,1,1,300.0,1557300000000,1557600000000,1,28795291120,0.0026588439941406,0.7694802284240723
VM180525,36262377726,420,5,0.140869140625,0.0416259765625,0.0587158203125,0.0340576171875,0.197021484375,0.0340576171875,200,production,0.4444444444444444,2,0,1,1,300.0,1818300000000,1818600000000,1,29955544693,0.0416259765625,2.945252180099488
VM08596,480281978653,4516,2,0.0088958740234375,0.0072860717773437,0.0006580352783203,0.002532958984375,0.0051422119140625,0.0025367736816406,103,best_effort,0.2288888888888889,1,0,0,0,300.0,1173000000000,1173300000000,4,36991955306,0.0083465576171875,3.734681844711304
VM121068,94589461004,1629,4,0.002288818359375,0.0002260208129882,5.7220458984375e-05,7.82012939453125e-05,0.0003137588500976,7.915496826171875e-05,0,free,0.0,2,0,0,0,9.0,621335000000,621344000000,2,13709931516,0.000213623046875,
VM119315,710255342622,13057,3,0.0066070556640625,0.0052108764648437,0.0008563995361328,0.0016651153564452997,0.008331298828125,0.001749038696289,103,best_effort,0.2288888888888889,1,0,1,1,300.0,2124000000000,2124300000000,3,715153778874,0.0052108764648437,3.188157320022583
VM123690,93247928673,19989,6,0.03521728515625,0.0106201171875,0.0189208984375,0.0072860717773437,0.0904541015625,0.00732421875,200,production,0.4444444444444444,3,0,1,1,300.0,1638600000000,1638900000000,1,346548777848,0.0106201171875,0.862862765789032
VM118017,455230211482,222,2,0.007293701171875,0.0072555541992187,0.00494384765625,0.005401611328125,0.015838623046875,0.0054092407226562,103,best_effort,0.2288888888888889,2,0,1,0,300.0,76500000000,76800000000,1,325058641352,0.00726318359375,1.707276701927185
VM127045,755686677250,8220,3,0.0066299438476562,0.0036849975585937,0.0002059936523437,0.001535415649414,0.0013847351074218,0.0016059875488281,105,best_effort,0.23333333333333334,0,0,0,0,300.0,1447200000000,1447500000000,1,33173446511,0.0032501220703125,3.973978996276856
VM98467,1143554863,138,8,0.0007925033569335,0.0010643005371093,0.0110321044921875,0.0036430358886718,0.022552490234375,0.00396728515625,200,production,0.4444444444444444,3,0,1,1,300.0,1323300000000,1323600000000,1,273485246242,0.0,2.5741915702819824
VM210901,359454670244,9234,6,0.006072998046875,0.04998779296875,0.0032958984375,0.010040283203125,0.05902099609375,0.0100860595703125,103,best_effort,0.2288888888888889,1,0,0,0,300.0,1710000000000,1710300000000,1,18125852561,0.0694580078125,1.0358319282531738
VM168842,156608148558,251,5,0.0089263916015625,0.0003175735473632,0.0003795623779296,0.0002365112304687,0.0024223327636718,0.0002422332763671,205,production,0.45555555555555555,2,0,1,1,300.0,1031700000000,1032000000000,1,29949817238,0.0,2.26963472366333
VM78735,4470135974,294,6,0.05987548828125,0.016937255859375,0.01568603515625,0.0069503784179687,0.04571533203125,0.0071945190429687,103,best_effort,0.2288888888888889,2,0,0,0,300.0,927000000000,927300000000,1,19365594538,0.016937255859375,1.9182196855545044
VM163329,299950285958,4715,8,0.0081024169921875,0.0013351440429687,0.01531982421875,0.0015010833740234,0.04833984375,0.0018024444580078,117,mid,0.26,1,0,1,1,300.0,456600000000,456900000000,1,7365934314,0.0021171569824218,0.6933239698410034
VM12854,754423373544,473,3,0.0081024169921875,0.0024757385253906,0.0005779266357421,0.000436782836914,0.0027999877929687,0.0005111694335937,0,free,0.0,0,0,0,0,28.0,1453554000000,1453582000000,31,752494770198,0.0024757385253906,
VM83523,323372690332,2108,8,0.0088043212890625,0.0018234252929687,0.0126953125,0.0018234252929687,0.02398681640625,0.0018234252929687,117,mid,0.26,1,0,1,1,300.0,1897500000000,1897800000000,1,202860207302,0.0018234252929687,0.9640565514564514
VM167829,128057573531,1140,5,0.009857177734375,0.0045242309570312,0.0002803802490234,0.0002164840698242,0.0019607543945312,0.0002193450927734,205,production,0.45555555555555555,2,0,0,0,300.0,347700000000,348000000000,1,3302915614,0.0,2.8918344974517822
VM207169,346556401280,10195,6,0.04119873046875,0.0104217529296875,0.0010490417480468,6.580352783203125e-05,0.013275146484375,6.961822509765625e-05,103,best_effort,0.2288888888888889,1,0,1,0,3.0,708228000000,708231000000,1,17781895058,0.0104217529296875,0.9983146786689758
VM01310,738552572930,611,3,0.017791748046875,0.0013027191162109,0.0033149719238281,0.0098419189453125,0.03564453125,0.010223388671875,360,monitoring,0.8,2,0,0,0,300.0,1418400000000,1418700000000,5,247052905604,0.0,1.317851424217224
VM153278,286009855219,3746,8,0.0089111328125,0.020538330078125,0.0005693435668945,0.0043563842773437,0.0029983520507812,0.0043563842773437,200,production,0.4444444444444444,3,0,1,1,300.0,132600000000,132900000000,1,1510908458,0.0,2.601017475128174
